@relation predict2_data

@attribute month numeric
@attribute duration numeric
@attribute pdays numeric
@attribute previous numeric
@attribute poutcome numeric
@attribute y {no,yes}

@data
5,215,294,1,-1,no
5,84,168,1,-1,no
5,329,-1,0,0,no
5,680,367,2,-1,no
5,553,288,1,1,yes
5,174,366,2,-1,no
5,253,302,1,-1,no
5,127,-1,0,0,no
5,265,-1,0,0,no
5,272,357,1,1,no
5,113,-1,0,0,no
5,1135,323,30,-1,yes
5,239,-1,0,0,no
5,376,339,7,-1,no
5,324,351,1,-1,no
5,255,169,3,-1,no
5,20,-1,0,0,no
5,274,358,2,-1,no
5,831,-1,0,0,no
5,541,343,5,-1,no
5,162,-1,0,0,no
5,892,-1,0,0,no
5,123,-1,0,0,no
5,63,-1,0,0,no
5,882,-1,0,0,yes
5,146,-1,0,0,no
5,463,-1,0,0,no
5,174,-1,0,0,no
5,190,-1,0,0,no
5,273,-1,0,0,no
5,172,-1,0,0,no
5,304,-1,0,0,no
5,245,366,2,-1,no
5,251,-1,0,0,no
5,177,-1,0,0,no
5,239,-1,0,0,no
5,100,-1,0,0,no
5,206,-1,0,0,no
5,878,170,5,-1,yes
5,1262,-1,0,0,yes
5,138,286,1,1,no
5,10,-1,0,0,no
5,407,-1,0,0,no
5,1051,-1,0,0,no
5,323,-1,0,0,no
5,411,-1,0,0,no
5,42,324,3,-1,no
5,369,-1,0,0,no
5,100,-1,0,0,no
5,212,-1,0,0,no
5,55,-1,0,0,no
5,490,-1,0,0,no
5,227,-1,0,0,no
5,722,-1,0,0,no
5,388,-1,0,0,no
5,1297,-1,0,0,no
5,201,-1,0,0,no
5,155,-1,0,0,no
5,208,357,1,-1,no
5,340,-1,0,0,no
5,189,-1,0,0,no
5,148,336,7,1,no
5,378,-1,0,0,no
5,373,360,4,-1,no
5,181,253,6,1,no
5,54,337,1,-1,no
5,873,293,1,-1,no
5,128,324,7,1,no
5,182,169,2,-1,no
5,141,-1,0,0,no
5,156,-1,0,0,no
5,209,367,3,1,no
5,262,-1,0,0,no
5,328,353,2,-1,no
5,142,358,3,-1,no
5,17,-1,0,0,no
5,143,-1,0,0,no
5,40,359,8,1,no
5,8,-1,0,0,no
5,157,-1,0,0,no
5,145,-1,0,0,no
5,191,-1,0,0,no
5,491,344,2,-1,yes
5,41,360,1,-1,no
5,253,-1,0,0,no
5,440,-1,0,0,no
5,127,170,2,-1,no
5,104,170,1,-1,no
5,317,-1,0,0,no
5,67,-1,0,0,no
5,795,170,3,-1,no
5,11,365,4,-1,no
5,165,-1,0,0,no
5,80,358,1,1,no
5,729,-1,0,0,yes
5,39,-1,0,0,no
5,85,-1,0,0,no
5,33,-1,0,0,no
5,159,361,2,-1,no
5,57,368,1,-1,no
5,298,-1,0,0,no
5,266,281,11,1,no
5,95,-1,0,0,no
5,76,-1,0,0,no
5,166,42,1,1,no
5,88,-1,0,0,no
5,113,360,2,-1,no
5,440,-1,0,0,no
5,126,359,5,1,no
5,380,295,1,-1,no
5,65,-1,0,0,no
5,38,-1,0,0,no
5,114,-1,0,0,no
5,181,-1,0,0,no
5,157,-1,0,0,no
5,1022,360,2,-1,no
5,293,364,2,-1,no
5,225,-1,0,0,no
5,106,288,6,-1,no
5,84,290,1,-1,no
5,174,-1,0,0,no
5,72,368,1,-1,no
5,7,-1,0,0,no
5,105,-1,0,0,no
5,26,-1,0,0,no
5,206,-1,0,0,no
5,197,-1,0,0,no
5,285,170,1,-1,no
5,63,169,2,-1,no
5,132,-1,0,0,no
5,213,-1,0,0,no
5,475,-1,0,0,no
5,94,-1,0,0,no
5,763,-1,0,0,yes
5,240,-1,0,0,no
5,122,350,1,-1,no
5,198,-1,0,0,no
5,247,-1,0,0,no
5,122,368,2,-1,no
5,154,-1,0,0,no
5,65,367,1,-1,no
5,279,-1,0,0,no
5,557,172,1,-1,no
5,130,-1,0,0,no
5,63,-1,0,0,no
5,77,-1,0,0,no
5,171,-1,0,0,no
5,265,290,2,-1,no
5,17,-1,0,0,no
5,40,-1,0,0,no
5,163,358,1,-1,no
5,208,-1,0,0,no
5,74,287,2,-1,no
5,49,303,1,-1,no
5,208,-1,0,0,no
5,70,-1,0,0,no
5,103,368,1,-1,no
5,302,283,3,-1,no
5,103,-1,0,0,no
5,75,-1,0,0,no
5,97,343,2,-1,no
5,14,364,5,-1,no
5,19,304,11,1,no
5,98,170,1,-1,no
5,158,354,1,-1,no
5,307,-1,0,0,no
5,57,303,1,-1,no
5,182,-1,0,0,no
5,153,171,3,-1,no
5,389,-1,0,0,no
5,153,353,1,-1,no
5,134,256,6,-1,no
5,290,-1,0,0,no
5,851,-1,0,0,no
5,295,-1,0,0,no
5,139,-1,0,0,no
5,500,-1,0,0,no
5,704,323,6,-1,yes
5,168,-1,0,0,no
5,299,-1,0,0,no
5,6,350,2,-1,no
5,318,172,1,-1,no
5,291,-1,0,0,no
5,833,-1,0,0,yes
5,209,-1,0,0,no
5,113,-1,0,0,no
5,130,172,2,1,no
5,86,298,3,-1,no
5,80,322,4,-1,no
5,52,302,4,-1,no
5,346,368,1,-1,no
5,813,-1,0,0,yes
5,47,-1,0,0,no
5,612,344,1,1,no
5,1014,-1,0,0,no
5,144,368,1,-1,no
5,498,263,5,-1,no
5,232,-1,0,0,no
5,203,-1,0,0,no
5,268,281,4,1,no
5,312,-1,0,0,no
5,364,262,2,-1,no
5,561,-1,0,0,no
5,212,-1,0,0,no
5,49,-1,0,0,no
5,278,-1,0,0,no
5,50,303,1,-1,no
5,763,-1,0,0,no
5,134,170,5,-1,no
5,343,282,3,-1,no
5,120,-1,0,0,no
5,191,-1,0,0,no
5,239,368,2,-1,no
5,111,347,3,1,no
5,114,-1,0,0,no
5,92,347,1,-1,no
5,43,-1,0,0,no
5,88,360,1,-1,no
5,301,-1,0,0,no
5,87,67,2,-1,no
5,36,-1,0,0,no
5,330,-1,0,0,no
5,86,366,2,-1,no
5,98,-1,0,0,no
5,39,-1,0,0,no
5,80,-1,0,0,no
5,144,340,4,1,no
5,91,170,2,-1,no
5,525,-1,0,0,no
5,99,343,3,1,no
5,127,-1,0,0,no
5,501,-1,0,0,yes
5,105,347,2,-1,no
5,414,287,2,-1,no
5,445,303,1,-1,no
5,318,338,1,2,no
5,606,-1,0,0,yes
5,191,-1,0,0,no
5,374,-1,0,0,no
5,51,-1,0,0,no
5,139,345,1,1,no
5,237,368,1,1,no
5,145,172,13,1,no
5,136,-1,0,0,no
5,308,367,3,-1,no
5,92,172,2,1,no
5,1243,-1,0,0,no
5,52,-1,0,0,no
5,197,350,4,-1,no
5,55,-1,0,0,no
5,579,295,1,2,yes
5,125,-1,0,0,no
5,90,-1,0,0,no
5,131,-1,0,0,no
5,171,368,1,-1,no
5,478,-1,0,0,no
5,75,323,2,-1,no
5,120,-1,0,0,no
5,326,326,2,2,no
5,1080,-1,0,0,yes
5,87,-1,0,0,no
5,196,172,2,1,no
5,166,340,1,-1,no
5,159,-1,0,0,no
5,94,-1,0,0,no
5,308,-1,0,0,yes
5,763,-1,0,0,yes
5,140,-1,0,0,no
5,132,-1,0,0,no
5,261,344,1,-1,no
5,66,308,2,-1,no
5,56,-1,0,0,no
5,197,-1,0,0,no
5,254,-1,0,0,no
5,157,-1,0,0,no
5,520,343,3,1,no
5,451,-1,0,0,no
5,9,172,5,-1,no
5,191,368,1,-1,no
5,87,-1,0,0,no
5,301,-1,0,0,no
5,662,367,1,2,yes
5,101,-1,0,0,no
5,248,343,9,-1,no
5,78,359,3,-1,no
5,18,366,1,-1,no
5,273,-1,0,0,no
5,82,361,4,-1,no
5,207,-1,0,0,no
5,53,-1,0,0,no
5,568,-1,0,0,yes
5,67,-1,0,0,no
5,255,-1,0,0,no
5,212,-1,0,0,no
5,306,262,1,1,no
5,198,-1,0,0,no
5,579,-1,0,0,no
5,185,-1,0,0,no
5,176,-1,0,0,no
5,1448,-1,0,0,yes
5,99,339,2,1,no
5,69,298,3,-1,no
5,155,-1,0,0,no
5,142,-1,0,0,no
5,428,-1,0,0,no
5,209,172,1,-1,no
5,728,-1,0,0,yes
5,171,172,3,-1,no
5,81,170,1,-1,no
5,291,337,1,-1,no
5,435,340,3,-1,no
5,272,364,2,-1,no
5,121,343,3,-1,no
5,164,-1,0,0,no
5,144,-1,0,0,no
5,339,66,3,1,no
5,154,350,1,-1,no
5,319,368,1,-1,no
5,608,170,5,-1,no
5,218,172,1,-1,no
5,398,-1,0,0,yes
5,124,353,1,1,no
5,87,-1,0,0,no
5,151,171,11,1,no
5,87,-1,0,0,no
5,89,-1,0,0,no
5,183,-1,0,0,no
5,270,-1,0,0,no
5,247,261,4,-1,no
5,206,-1,0,0,no
5,85,168,2,-1,no
5,325,170,2,-1,no
5,682,85,7,2,no
5,462,359,2,-1,no
5,238,169,3,-1,no
5,81,-1,0,0,no
5,68,-1,0,0,no
5,127,-1,0,0,no
5,158,350,2,-1,no
5,264,-1,0,0,no
5,345,358,1,-1,no
5,254,361,8,1,no
5,77,-1,0,0,no
5,219,-1,0,0,no
5,134,185,1,-1,no
5,175,-1,0,0,no
5,241,-1,0,0,no
5,297,-1,0,0,no
5,103,344,1,-1,no
5,198,358,5,1,no
5,182,366,1,1,no
5,226,-1,0,0,no
5,133,-1,0,0,no
5,123,-1,0,0,no
5,137,340,5,-1,no
5,122,338,8,1,no
5,233,-1,0,0,no
5,85,368,2,-1,no
5,238,-1,0,0,no
5,408,-1,0,0,no
5,428,-1,0,0,no
5,422,-1,0,0,no
5,44,367,1,1,no
5,91,-1,0,0,no
5,75,-1,0,0,no
5,36,336,9,-1,no
5,37,303,1,-1,no
5,326,-1,0,0,no
5,104,-1,0,0,no
5,44,275,2,-1,no
5,376,-1,0,0,no
5,323,368,2,-1,no
5,309,-1,0,0,no
5,347,-1,0,0,no
5,130,-1,0,0,no
5,207,-1,0,0,no
5,346,-1,0,0,no
5,154,367,2,-1,no
5,202,-1,0,0,no
5,147,298,3,-1,no
5,86,-1,0,0,no
5,503,-1,0,0,no
5,177,364,6,1,no
5,186,358,11,-1,no
5,334,-1,0,0,no
5,274,-1,0,0,no
5,286,168,3,-1,no
5,134,-1,0,0,no
5,104,252,3,-1,no
5,40,343,2,-1,no
5,612,-1,0,0,no
5,506,170,3,-1,no
5,191,347,5,-1,no
5,187,360,2,-1,no
5,296,361,11,-1,no
5,174,-1,0,0,no
5,224,170,3,-1,no
5,235,-1,0,0,no
5,128,322,2,-1,no
5,144,-1,0,0,no
5,55,298,4,-1,no
5,685,366,1,1,yes
5,479,359,3,-1,yes
5,413,-1,0,0,no
5,211,337,3,1,no
5,129,-1,0,0,no
5,295,343,1,1,no
5,217,-1,0,0,no
5,216,368,2,-1,no
5,152,347,1,-1,no
5,1024,347,3,-1,yes
5,405,-1,0,0,no
5,129,359,4,-1,no
5,682,347,3,-1,yes
5,361,-1,0,0,no
5,311,-1,0,0,no
5,746,-1,0,0,no
5,348,350,2,1,no
5,283,296,5,-1,no
5,108,367,2,-1,no
5,583,-1,0,0,no
5,265,337,2,-1,no
5,146,340,2,-1,no
5,487,367,2,1,no
5,1049,-1,0,0,no
5,466,354,2,-1,no
5,348,-1,0,0,no
5,263,171,2,-1,no
5,83,367,2,-1,no
5,324,268,2,-1,no
5,267,-1,0,0,no
5,340,312,4,-1,no
5,546,368,4,-1,no
5,364,365,3,-1,no
5,156,-1,0,0,no
5,288,172,2,-1,no
5,129,-1,0,0,no
5,282,347,5,1,no
5,89,-1,0,0,no
5,152,-1,0,0,no
5,323,-1,0,0,no
5,311,-1,0,0,no
5,108,-1,0,0,no
5,199,301,2,1,no
5,548,-1,0,0,no
5,177,-1,0,0,no
5,72,181,1,2,no
5,26,-1,0,0,no
5,713,-1,0,0,no
5,15,-1,0,0,no
5,423,-1,0,0,yes
5,81,365,1,-1,no
5,211,358,5,-1,no
5,322,323,1,-1,no
5,349,-1,0,0,no
5,102,-1,0,0,no
5,82,-1,0,0,no
5,84,-1,0,0,no
5,9,-1,0,0,no
5,20,-1,0,0,no
5,21,346,6,1,no
5,62,339,2,-1,no
5,138,353,1,1,no
5,61,255,2,-1,no
5,30,304,2,1,no
5,88,343,2,1,no
5,764,-1,0,0,no
5,14,-1,0,0,no
5,10,-1,0,0,no
5,125,175,1,-1,no
5,50,-1,0,0,no
5,28,306,1,-1,no
5,15,270,7,1,no
5,80,-1,0,0,no
5,108,371,2,-1,no
5,295,-1,0,0,no
5,259,370,2,1,no
5,54,-1,0,0,no
5,573,28,4,1,no
5,652,370,4,1,no
5,22,-1,0,0,no
5,443,350,1,-1,no
5,55,171,8,-1,no
5,67,-1,0,0,no
5,206,-1,0,0,no
5,64,362,7,-1,no
5,249,-1,0,0,no
5,485,-1,0,0,no
5,26,-1,0,0,no
5,94,-1,0,0,no
5,194,340,2,-1,no
5,309,342,3,1,no
5,313,349,3,1,no
5,657,-1,0,0,yes
5,577,368,1,1,no
5,33,-1,0,0,no
5,158,-1,0,0,no
5,457,-1,0,0,no
5,363,343,2,-1,no
5,547,-1,0,0,no
5,431,172,2,-1,no
5,210,-1,0,0,no
5,502,343,2,-1,no
5,139,-1,0,0,no
5,57,-1,0,0,no
5,212,-1,0,0,no
5,7,171,12,-1,no
5,528,-1,0,0,no
5,195,172,11,1,no
5,169,-1,0,0,no
5,210,-1,0,0,no
5,179,304,2,-1,no
5,106,278,3,-1,no
5,9,325,19,-1,no
5,716,-1,0,0,no
5,94,-1,0,0,no
5,73,-1,0,0,no
5,313,369,2,-1,no
5,66,173,2,-1,no
5,143,-1,0,0,no
5,261,-1,0,0,no
5,603,-1,0,0,no
5,496,-1,0,0,no
5,87,-1,0,0,no
5,108,306,1,-1,no
5,285,-1,0,0,no
5,580,173,1,-1,no
5,207,-1,0,0,no
5,128,371,1,-1,no
5,7,360,2,1,no
5,277,271,2,2,no
5,40,299,1,2,no
5,1038,370,1,-1,yes
5,94,350,5,1,no
5,346,96,3,-1,no
5,62,-1,0,0,no
5,65,356,2,-1,no
5,341,-1,0,0,no
5,12,342,9,-1,no
5,32,-1,0,0,no
5,344,-1,0,0,no
5,195,357,1,1,no
5,469,350,1,-1,no
5,58,305,1,-1,no
5,155,-1,0,0,no
5,629,173,1,-1,yes
5,243,-1,0,0,no
5,12,-1,0,0,no
5,42,-1,0,0,no
5,460,-1,0,0,no
5,183,-1,0,0,no
5,242,-1,0,0,no
5,112,-1,0,0,no
5,197,277,2,-1,no
5,150,370,2,-1,no
5,1514,284,2,-1,yes
5,15,-1,0,0,no
5,63,-1,0,0,no
5,422,364,5,2,no
5,214,276,3,-1,no
5,182,-1,0,0,no
5,152,-1,0,0,no
5,248,356,1,-1,no
5,67,-1,0,0,no
5,279,370,2,-1,no
5,221,284,29,1,no
5,188,-1,0,0,no
5,254,353,1,-1,no
5,231,284,2,-1,no
5,135,-1,0,0,no
5,212,-1,0,0,no
5,227,-1,0,0,no
5,85,-1,0,0,no
5,220,339,4,-1,no
5,80,308,4,-1,no
5,340,264,4,-1,no
5,202,265,2,-1,no
5,549,-1,0,0,no
5,472,356,2,-1,no
5,409,14,8,2,no
5,236,-1,0,0,no
5,308,-1,0,0,no
5,91,-1,0,0,no
5,90,348,1,-1,no
5,186,-1,0,0,no
5,138,-1,0,0,no
5,442,370,3,-1,no
5,277,301,2,-1,no
5,200,-1,0,0,no
5,161,-1,0,0,no
5,51,305,1,-1,no
5,262,-1,0,0,no
5,49,349,3,-1,no
5,369,350,1,-1,no
5,471,174,12,1,no
5,198,-1,0,0,no
5,568,285,2,1,no
5,116,-1,0,0,no
5,163,370,1,-1,no
5,100,-1,0,0,no
5,59,-1,0,0,no
5,686,-1,0,0,no
5,28,-1,0,0,no
5,256,-1,0,0,no
5,295,370,1,-1,no
5,114,-1,0,0,no
5,733,-1,0,0,yes
5,170,370,1,-1,no
5,214,-1,0,0,no
5,101,350,1,-1,no
5,474,256,1,2,yes
5,306,-1,0,0,no
5,106,-1,0,0,no
5,14,-1,0,0,no
5,231,-1,0,0,no
5,240,343,5,-1,no
5,701,362,1,2,yes
5,231,350,1,-1,no
5,666,-1,0,0,yes
5,247,367,4,1,no
5,239,367,2,-1,no
5,712,-1,0,0,no
5,219,173,2,-1,no
5,199,326,5,1,no
5,88,362,1,1,no
5,102,349,1,-1,no
5,216,370,1,-1,no
5,190,300,2,-1,no
5,181,-1,0,0,no
5,73,-1,0,0,no
5,405,174,3,-1,no
5,204,-1,0,0,no
5,274,-1,0,0,no
5,227,-1,0,0,no
5,360,370,1,1,no
5,490,-1,0,0,no
5,105,336,2,-1,no
5,189,-1,0,0,no
5,143,347,1,-1,no
5,18,172,10,2,no
5,149,259,4,-1,no
5,222,300,2,-1,no
5,131,-1,0,0,no
5,225,347,1,-1,no
5,21,-1,0,0,no
5,151,370,2,-1,no
5,105,-1,0,0,no
5,8,350,3,1,no
5,114,368,1,-1,no
5,154,305,9,-1,no
5,347,284,2,-1,no
5,281,266,6,-1,no
5,103,367,1,1,no
5,95,-1,0,0,no
5,214,326,2,-1,no
5,323,-1,0,0,no
5,197,-1,0,0,no
5,465,364,3,1,no
5,628,-1,0,0,no
5,133,-1,0,0,no
5,553,367,7,-1,no
5,59,-1,0,0,no
5,49,-1,0,0,no
5,721,-1,0,0,no
5,86,369,2,-1,no
5,21,-1,0,0,no
5,58,-1,0,0,no
5,123,343,2,1,no
5,114,301,3,-1,no
5,54,-1,0,0,no
5,41,-1,0,0,no
5,35,350,1,-1,no
5,327,-1,0,0,no
5,177,173,1,-1,no
5,68,-1,0,0,no
5,125,-1,0,0,no
5,580,350,4,2,no
5,79,-1,0,0,no
5,1017,-1,0,0,yes
5,85,308,2,-1,no
5,82,369,3,1,no
5,187,174,1,-1,no
5,29,-1,0,0,no
5,282,-1,0,0,no
5,610,-1,0,0,yes
5,257,-1,0,0,no
5,128,-1,0,0,no
5,622,-1,0,0,no
5,489,174,1,1,no
5,70,339,6,1,no
5,304,349,4,-1,no
5,102,-1,0,0,no
5,278,-1,0,0,no
5,66,301,3,-1,no
5,78,264,3,-1,no
5,432,-1,0,0,no
5,275,-1,0,0,no
5,146,-1,0,0,no
5,134,370,1,-1,no
5,313,369,2,-1,no
5,333,-1,0,0,no
5,1114,-1,0,0,no
5,50,-1,0,0,no
5,207,370,1,-1,no
5,185,305,1,-1,no
5,197,-1,0,0,no
5,672,-1,0,0,yes
5,552,301,2,-1,no
5,249,356,2,-1,no
5,86,285,3,-1,no
5,412,301,3,1,no
5,72,-1,0,0,no
5,299,-1,0,0,no
5,124,369,2,-1,no
5,251,304,2,1,no
5,400,340,2,-1,no
5,82,306,1,1,no
5,930,-1,0,0,yes
5,262,367,4,-1,no
5,177,367,1,-1,no
5,124,347,1,-1,no
5,239,172,1,-1,no
5,89,-1,0,0,no
5,40,-1,0,0,no
5,52,-1,0,0,no
5,159,364,2,-1,no
5,294,-1,0,0,no
5,175,333,19,1,no
5,132,-1,0,0,no
5,282,-1,0,0,no
5,295,-1,0,0,no
5,505,-1,0,0,no
5,608,-1,0,0,yes
5,261,286,2,-1,no
5,154,340,2,-1,no
5,330,368,2,-1,no
5,148,367,2,-1,no
5,76,304,2,-1,no
5,255,-1,0,0,no
5,193,-1,0,0,no
5,643,-1,0,0,no
5,74,-1,0,0,no
5,475,171,6,-1,yes
5,41,300,5,-1,no
5,168,-1,0,0,no
5,93,-1,0,0,no
5,164,-1,0,0,no
5,228,363,2,-1,no
5,157,-1,0,0,no
5,161,-1,0,0,no
5,327,-1,0,0,no
5,758,347,2,-1,no
5,52,-1,0,0,no
5,371,305,1,-1,no
5,426,-1,0,0,no
5,369,-1,0,0,no
5,129,-1,0,0,no
5,264,-1,0,0,no
5,246,-1,0,0,no
5,145,300,3,-1,no
5,329,-1,0,0,no
5,242,341,1,1,no
5,77,350,1,-1,no
5,267,369,1,-1,no
5,160,-1,0,0,no
5,184,-1,0,0,no
5,289,-1,0,0,no
5,143,357,1,-1,no
5,288,360,2,-1,no
5,305,-1,0,0,no
5,186,350,3,-1,no
5,296,-1,0,0,no
5,79,-1,0,0,no
5,261,369,2,-1,no
5,240,-1,0,0,no
5,270,348,10,-1,no
5,47,343,2,-1,no
5,63,-1,0,0,no
5,57,-1,0,0,no
5,176,284,4,1,no
5,193,333,17,1,no
5,321,-1,0,0,no
5,200,364,2,1,no
5,161,-1,0,0,no
5,204,336,2,-1,no
5,188,346,3,1,no
5,290,-1,0,0,no
5,254,-1,0,0,no
5,232,347,1,-1,no
5,97,305,1,-1,no
5,296,287,12,-1,no
5,263,348,4,-1,no
5,228,-1,0,0,no
5,306,347,1,1,no
5,776,349,1,1,no
5,429,-1,0,0,no
5,51,-1,0,0,no
5,150,364,8,-1,no
5,275,307,1,1,no
5,160,-1,0,0,no
5,125,304,2,-1,no
5,146,-1,0,0,no
5,171,-1,0,0,no
5,142,-1,0,0,no
5,430,-1,0,0,no
5,189,-1,0,0,no
5,798,-1,0,0,no
5,65,-1,0,0,no
5,66,173,7,1,no
5,34,361,7,-1,no
5,333,-1,0,0,no
5,128,369,1,-1,no
5,102,-1,0,0,no
5,400,173,5,-1,no
5,175,-1,0,0,no
5,69,-1,0,0,no
5,126,-1,0,0,no
5,285,349,10,-1,no
5,168,-1,0,0,no
5,133,370,2,-1,no
5,147,342,4,-1,no
5,472,-1,0,0,no
5,173,-1,0,0,no
5,220,-1,0,0,no
5,130,-1,0,0,no
5,299,-1,0,0,no
5,247,-1,0,0,no
5,218,285,5,-1,no
5,445,299,6,1,no
5,111,-1,0,0,no
5,195,301,3,-1,no
5,148,-1,0,0,no
5,96,-1,0,0,no
5,286,-1,0,0,no
5,75,-1,0,0,no
5,386,-1,0,0,no
5,544,-1,0,0,no
5,127,369,1,-1,no
5,565,-1,0,0,no
5,155,173,1,-1,no
5,184,-1,0,0,no
5,480,-1,0,0,no
5,1232,-1,0,0,yes
5,133,-1,0,0,no
5,193,-1,0,0,no
5,70,367,3,-1,no
5,206,-1,0,0,no
5,152,305,1,2,no
5,64,347,1,1,no
5,243,-1,0,0,no
5,270,347,1,-1,no
5,437,361,5,-1,no
5,259,-1,0,0,no
5,269,353,2,-1,no
5,182,-1,0,0,no
5,447,-1,0,0,no
5,238,361,5,-1,no
5,143,356,1,1,no
5,410,292,11,-1,no
5,472,-1,0,0,no
5,254,-1,0,0,no
5,56,-1,0,0,no
5,204,348,2,-1,no
5,226,-1,0,0,no
5,819,-1,0,0,yes
5,217,264,4,-1,no
5,217,-1,0,0,no
5,379,-1,0,0,no
5,718,-1,0,0,no
5,271,-1,0,0,no
5,0,-1,0,0,no
5,258,329,2,-1,no
5,180,-1,0,0,no
5,298,-1,0,0,no
5,196,-1,0,0,no
5,115,370,2,-1,no
5,327,-1,0,0,no
5,1001,-1,0,0,no
5,72,-1,0,0,no
5,498,-1,0,0,no
5,279,-1,0,0,no
5,50,277,2,-1,no
5,171,-1,0,0,no
5,211,347,1,-1,no
5,567,325,1,-1,no
5,772,357,1,-1,no
5,120,-1,0,0,no
5,214,-1,0,0,no
5,877,300,2,1,yes
5,82,350,1,-1,no
5,304,173,7,-1,no
5,273,-1,0,0,no
5,471,-1,0,0,no
5,133,-1,0,0,no
5,301,298,6,-1,no
5,350,-1,0,0,no
5,94,-1,0,0,no
5,1388,-1,0,0,yes
5,508,173,5,-1,no
5,338,-1,0,0,no
5,208,325,4,-1,no
5,1143,-1,0,0,no
5,503,339,2,-1,no
5,58,334,3,1,no
5,142,-1,0,0,no
5,196,356,1,-1,no
5,63,370,2,-1,no
5,222,-1,0,0,no
5,168,-1,0,0,no
5,163,-1,0,0,no
5,911,-1,0,0,yes
5,72,361,1,1,no
5,273,-1,0,0,no
5,284,-1,0,0,no
5,288,-1,0,0,no
5,136,362,1,1,no
5,66,-1,0,0,no
5,445,371,1,1,no
5,123,-1,0,0,no
5,85,-1,0,0,no
5,927,-1,0,0,no
5,48,285,4,-1,no
5,66,356,1,1,no
5,81,-1,0,0,no
5,89,-1,0,0,no
5,278,370,3,1,no
5,214,-1,0,0,no
5,116,-1,0,0,no
5,167,350,2,-1,no
5,56,351,3,1,no
5,8,-1,0,0,no
5,200,370,2,-1,no
5,75,-1,0,0,no
5,13,-1,0,0,no
5,312,-1,0,0,no
5,134,361,1,-1,no
5,34,347,5,1,no
5,15,351,9,1,no
5,13,172,4,1,no
5,788,-1,0,0,no
5,25,-1,0,0,no
5,52,-1,0,0,no
5,255,-1,0,0,no
5,217,-1,0,0,no
5,315,363,1,-1,no
5,214,-1,0,0,no
5,352,175,11,1,no
5,97,365,6,-1,no
5,54,371,1,-1,no
5,77,341,2,-1,no
5,34,288,12,-1,no
5,104,172,2,-1,no
5,14,172,2,-1,no
5,15,-1,0,0,no
5,11,-1,0,0,no
5,197,370,3,-1,no
5,151,343,4,-1,no
5,131,-1,0,0,no
5,756,-1,0,0,no
5,731,176,1,-1,yes
5,304,-1,0,0,no
5,365,-1,0,0,yes
5,20,350,9,-1,no
5,11,-1,0,0,no
5,50,-1,0,0,no
5,138,-1,0,0,no
5,6,-1,0,0,no
5,63,-1,0,0,no
5,42,292,1,1,no
5,271,-1,0,0,no
5,341,-1,0,0,no
5,100,-1,0,0,no
5,123,277,2,-1,no
5,40,-1,0,0,no
5,114,-1,0,0,no
5,150,330,11,1,no
5,431,-1,0,0,no
5,11,-1,0,0,no
5,91,-1,0,0,no
5,99,370,1,-1,no
5,49,-1,0,0,no
5,882,-1,0,0,yes
5,158,351,1,-1,no
5,515,350,5,-1,yes
5,206,357,1,-1,no
5,259,-1,0,0,no
5,25,309,3,-1,no
5,300,370,3,-1,no
5,246,-1,0,0,no
5,178,-1,0,0,no
5,201,-1,0,0,no
5,318,-1,0,0,no
5,214,358,2,1,no
5,185,-1,0,0,no
5,67,-1,0,0,no
5,85,350,1,-1,no
5,178,175,2,-1,no
5,115,-1,0,0,no
5,82,-1,0,0,no
5,187,-1,0,0,no
5,69,361,1,-1,no
5,62,354,5,-1,no
5,580,-1,0,0,yes
5,58,-1,0,0,no
5,1203,306,1,-1,yes
5,64,371,1,-1,no
5,631,344,1,2,no
5,658,351,3,-1,yes
5,207,306,1,-1,no
5,104,-1,0,0,no
5,942,-1,0,0,no
5,377,357,1,-1,no
5,291,-1,0,0,no
5,115,-1,0,0,no
5,87,-1,0,0,no
5,524,326,1,1,no
5,358,260,5,1,no
5,366,172,4,2,no
5,23,-1,0,0,no
5,52,-1,0,0,no
5,560,-1,0,0,yes
5,347,-1,0,0,no
5,48,-1,0,0,no
5,145,-1,0,0,no
5,74,-1,0,0,no
5,451,349,2,-1,no
5,305,370,1,-1,no
5,53,-1,0,0,no
5,612,-1,0,0,yes
5,104,371,2,-1,no
5,176,175,1,-1,no
5,507,-1,0,0,no
5,242,-1,0,0,no
5,137,-1,0,0,no
5,223,363,1,-1,no
5,63,370,1,1,no
5,137,-1,0,0,no
5,23,295,6,-1,no
5,22,-1,0,0,no
5,59,-1,0,0,no
5,703,-1,0,0,yes
5,25,258,18,1,no
5,179,-1,0,0,no
5,85,-1,0,0,no
5,690,-1,0,0,yes
5,11,175,3,1,no
5,1272,-1,0,0,yes
5,69,364,11,-1,no
5,256,-1,0,0,no
5,300,-1,0,0,no
5,256,-1,0,0,no
5,7,342,15,1,no
5,43,347,2,-1,no
5,244,-1,0,0,no
5,1062,349,3,1,yes
5,429,-1,0,0,no
5,22,-1,0,0,no
5,296,-1,0,0,no
5,92,-1,0,0,no
5,43,369,2,-1,no
5,17,-1,0,0,no
5,243,271,4,-1,no
5,826,-1,0,0,yes
5,245,356,1,-1,no
5,198,-1,0,0,no
5,360,173,1,1,no
5,139,371,1,1,no
5,232,-1,0,0,no
5,517,173,2,-1,no
5,418,-1,0,0,no
5,153,-1,0,0,no
5,116,-1,0,0,no
5,261,363,1,2,no
5,168,288,3,-1,no
