month,duration,pdays,previous,poutcome,deposit
6,209,-1,0,0,no
8,36,-1,0,0,no
7,564,-1,0,0,no
7,649,-1,0,0,no
5,152,-1,0,0,no
8,101,-1,0,0,no
2,207,-1,0,0,no
8,329,-1,0,0,no
5,279,358,9,1,no
5,118,-1,0,0,no
5,46,-1,0,0,no
5,467,-1,0,0,no
8,79,-1,0,0,no
7,329,-1,0,0,no
1,194,436,1,1,no
4,108,-1,0,0,no
7,172,-1,0,0,no
2,15,-1,0,0,no
5,151,-1,0,0,no
11,146,-1,0,0,no
7,790,-1,0,0,no
1,757,-1,0,0,no
5,578,-1,0,0,no
4,156,-1,0,0,no
5,15,-1,0,0,no
11,372,186,1,-2,no
4,254,-1,0,0,no
5,203,-1,0,0,no
4,69,-1,0,0,no
5,77,-1,0,0,no
7,304,-1,0,0,no
5,14,-1,0,0,no
8,64,-1,0,0,no
8,61,-1,0,0,no
6,14,-1,0,0,no
7,171,-1,0,0,no
5,19,-1,0,0,no
3,56,-1,0,0,no
4,332,335,1,-2,no
5,264,351,4,-2,no
5,439,-1,0,0,no
4,99,274,4,1,no
5,35,-1,0,0,no
4,242,-1,0,0,no
5,278,-1,0,0,no
2,143,294,1,-2,no
6,37,-1,0,0,no
5,111,-1,0,0,no
8,163,-1,0,0,no
8,101,-1,0,0,no
6,144,-1,0,0,no
9,516,130,2,-2,no
10,71,-1,0,0,no
7,331,-1,0,0,no
2,122,-1,0,0,no
5,110,-1,0,0,no
7,70,-1,0,0,no
2,68,-1,0,0,no
5,225,350,2,-2,no
7,161,-1,0,0,no
11,333,96,2,-2,no
8,104,-1,0,0,no
2,361,253,2,-2,no
5,121,-1,0,0,no
11,140,-1,0,0,no
5,133,300,3,-2,no
5,364,-1,0,0,no
8,63,-1,0,0,no
4,85,-1,0,0,no
6,301,-1,0,0,no
7,50,-1,0,0,no
4,249,-1,0,0,no
5,126,-1,0,0,no
6,51,-1,0,0,no
5,374,-1,0,0,no
11,368,-1,0,0,no
8,278,-1,0,0,no
5,566,-1,0,0,no
7,185,-1,0,0,no
8,167,-1,0,0,no
7,632,-1,0,0,no
5,328,-1,0,0,no
5,160,-1,0,0,no
2,241,262,3,1,no
5,471,174,12,1,no
7,18,-1,0,0,no
2,432,-1,0,0,no
5,265,-1,0,0,no
2,101,-1,0,0,no
7,111,-1,0,0,no
5,551,-1,0,0,no
4,342,-1,0,0,no
8,12,-1,0,0,no
5,401,-1,0,0,no
8,57,-1,0,0,no
11,87,-1,0,0,no
6,153,-1,0,0,no
5,336,-1,0,0,no
5,209,-1,0,0,no
8,65,-1,0,0,no
7,143,-1,0,0,no
10,89,193,1,1,no
8,203,-1,0,0,no
1,323,259,3,2,no
5,438,-1,0,0,no
4,14,-1,0,0,no
8,156,1,3,1,no
5,104,-1,0,0,no
2,18,-1,0,0,no
11,531,134,7,-2,no
5,121,-1,0,0,no
4,195,-1,0,0,no
11,170,-1,0,0,no
1,166,-1,0,0,no
11,2,-1,0,0,no
9,206,94,2,1,no
5,73,-1,0,0,no
2,134,-1,0,0,no
6,115,-1,0,0,no
5,123,-1,0,0,no
8,328,-1,0,0,no
7,405,-1,0,0,no
7,178,-1,0,0,no
8,293,-1,0,0,no
5,347,-1,0,0,no
7,396,-1,0,0,no
5,339,-1,0,0,no
6,200,-1,0,0,no
2,25,-1,0,0,no
6,658,-1,0,0,no
7,245,-1,0,0,no
5,120,-1,0,0,no
5,92,250,2,-2,no
7,132,-1,0,0,no
4,266,-1,0,0,no
5,639,326,10,-2,no
7,575,-1,0,0,no
5,226,346,1,-2,no
7,126,-1,0,0,no
2,13,9,3,1,no
7,91,-1,0,0,no
5,145,337,4,-2,no
8,256,-1,0,0,no
9,175,-1,0,0,no
8,77,-1,0,0,no
5,1231,-1,0,0,no
6,53,-1,0,0,no
8,195,-1,0,0,no
11,158,135,1,-2,no
7,314,-1,0,0,no
6,199,-1,0,0,no
5,65,-1,0,0,no
5,647,-1,0,0,no
5,70,-1,0,0,no
11,129,-1,0,0,no
3,325,-1,0,0,no
8,457,-1,0,0,no
5,148,-1,0,0,no
1,82,-1,0,0,no
7,51,-1,0,0,no
5,196,331,3,-2,no
6,135,-1,0,0,no
6,316,-1,0,0,no
7,340,-1,0,0,no
5,29,-1,0,0,no
7,1473,-1,0,0,no
11,153,-1,0,0,no
1,71,223,9,1,no
8,222,-1,0,0,no
4,405,-1,0,0,no
6,549,-1,0,0,no
6,72,-1,0,0,no
5,339,369,3,-2,no
2,94,-1,0,0,no
7,21,-1,0,0,no
6,604,-1,0,0,no
5,95,357,1,-2,no
5,315,-1,0,0,no
11,85,-1,0,0,no
6,25,-1,0,0,no
8,216,-1,0,0,no
11,986,94,8,-2,no
5,178,-1,0,0,no
5,270,-1,0,0,no
5,279,-1,0,0,no
7,513,-1,0,0,no
1,122,-1,0,0,no
5,168,-1,0,0,no
6,49,-1,0,0,no
4,386,-1,0,0,no
5,277,-1,0,0,no
9,114,363,1,-2,no
7,131,-1,0,0,no
5,248,-1,0,0,no
8,113,-1,0,0,no
5,48,-1,0,0,no
5,25,-1,0,0,no
11,405,139,1,-2,no
4,49,328,5,-2,no
5,475,166,2,-2,no
8,144,-1,0,0,no
11,95,-1,0,0,no
8,85,-1,0,0,no
5,38,-1,0,0,no
11,290,-1,0,0,no
6,389,-1,0,0,no
5,92,-1,0,0,no
6,112,-1,0,0,no
9,160,-1,0,0,no
2,88,251,3,-2,no
6,320,-1,0,0,no
5,226,-1,0,0,no
8,155,-1,0,0,no
11,126,-1,0,0,no
5,21,-1,0,0,no
8,81,-1,0,0,no
6,238,-1,0,0,no
8,158,-1,0,0,no
8,472,-1,0,0,no
6,420,-1,0,0,no
4,219,-1,0,0,no
11,259,-1,0,0,no
7,284,-1,0,0,no
8,15,-1,0,0,no
8,78,-1,0,0,no
5,277,-1,0,0,no
5,77,347,4,-2,no
5,46,-1,0,0,no
8,169,-1,0,0,no
1,137,-1,0,0,no
6,318,-1,0,0,no
5,100,169,12,1,no
5,267,-1,0,0,no
7,84,-1,0,0,no
8,104,-1,0,0,no
8,109,-1,0,0,no
7,136,-1,0,0,no
2,166,173,3,-2,no
6,269,92,2,-2,no
6,331,-1,0,0,no
6,335,-1,0,0,no
2,379,-1,0,0,no
10,122,-1,0,0,no
6,85,-1,0,0,no
8,485,105,1,2,no
7,167,-1,0,0,no
7,191,-1,0,0,no
2,323,109,5,-2,no
5,162,-1,0,0,no
6,207,-1,0,0,no
8,73,-1,0,0,no
5,165,169,5,1,no
8,216,-1,0,0,no
4,119,-1,0,0,no
11,433,113,1,-2,no
11,59,-1,0,0,no
11,79,-1,0,0,no
5,159,-1,0,0,no
1,143,-1,0,0,no
7,46,-1,0,0,no
4,166,-1,0,0,no
5,77,345,2,-2,no
5,365,-1,0,0,no
11,198,-1,0,0,no
6,204,-1,0,0,no
7,159,-1,0,0,no
4,50,-1,0,0,no
5,63,272,1,1,no
5,74,43,5,1,no
5,157,-1,0,0,no
6,97,-1,0,0,no
5,224,356,2,-2,no
5,469,342,1,-2,no
7,137,-1,0,0,no
11,138,-1,0,0,no
8,382,-1,0,0,no
5,206,-1,0,0,no
5,286,-1,0,0,no
8,134,-1,0,0,no
8,79,114,3,-2,no
5,67,175,6,-2,no
5,79,329,2,-2,no
11,172,104,2,-2,no
6,72,-1,0,0,no
8,54,-1,0,0,no
7,652,-1,0,0,no
11,168,-1,0,0,no
5,600,330,17,-2,no
5,85,-1,0,0,no
5,156,99,2,2,no
5,217,-1,0,0,no
8,255,105,1,-2,no
7,15,-1,0,0,no
8,333,-1,0,0,no
5,275,-1,0,0,no
6,105,-1,0,0,no
5,77,-1,0,0,no
7,50,-1,0,0,no
5,154,176,1,1,no
5,115,-1,0,0,no
7,84,-1,0,0,no
5,342,-1,0,0,no
8,180,-1,0,0,no
4,510,-1,0,0,no
5,61,-1,0,0,no
5,238,-1,0,0,no
11,160,-1,0,0,no
7,158,-1,0,0,no
7,40,-1,0,0,no
8,119,-1,0,0,no
5,522,-1,0,0,no
5,308,-1,0,0,no
5,166,42,1,1,no
7,139,-1,0,0,no
11,387,196,2,-2,no
7,388,-1,0,0,no
6,116,-1,0,0,no
5,346,-1,0,0,no
9,405,-1,0,0,no
5,184,-1,0,0,no
7,173,-1,0,0,no
5,449,338,1,1,no
5,627,-1,0,0,no
5,152,344,2,-2,no
7,634,-1,0,0,no
5,92,369,1,-2,no
5,243,-1,0,0,no
11,300,96,4,-2,no
5,186,-1,0,0,no
5,150,-1,0,0,no
6,140,-1,0,0,no
5,108,167,1,-2,no
7,100,-1,0,0,no
7,475,78,2,2,no
7,330,-1,0,0,no
5,55,345,2,1,no
3,138,-1,0,0,no
5,304,-1,0,0,no
8,228,-1,0,0,no
4,174,-1,0,0,no
5,198,-1,0,0,no
2,114,-1,0,0,no
11,189,144,5,-2,no
7,24,-1,0,0,no
7,489,-1,0,0,no
7,210,-1,0,0,no
7,1389,-1,0,0,no
2,284,-1,0,0,no
1,52,227,1,-2,no
7,71,-1,0,0,no
8,191,-1,0,0,no
7,64,-1,0,0,no
8,77,-1,0,0,no
8,299,-1,0,0,no
6,205,-1,0,0,no
6,53,-1,0,0,no
5,158,-1,0,0,no
8,44,-1,0,0,no
5,303,-1,0,0,no
11,162,-1,0,0,no
7,51,-1,0,0,no
8,272,-1,0,0,no
5,130,-1,0,0,no
8,175,-1,0,0,no
5,162,-1,0,0,no
6,82,-1,0,0,no
5,126,-1,0,0,no
6,332,-1,0,0,no
8,359,-1,0,0,no
7,10,-1,0,0,no
11,362,-1,0,0,no
8,148,-1,0,0,no
8,44,-1,0,0,no
5,68,-1,0,0,no
8,286,-1,0,0,no
6,305,-1,0,0,no
5,94,-1,0,0,no
5,70,-1,0,0,no
8,169,-1,0,0,no
8,666,-1,0,0,no
7,673,-1,0,0,no
5,114,-1,0,0,no
7,610,-1,0,0,no
6,190,-1,0,0,no
5,125,-1,0,0,no
11,107,-1,0,0,no
5,85,-1,0,0,no
1,119,-1,0,0,no
5,725,-1,0,0,no
5,348,-1,0,0,no
5,401,-1,0,0,no
6,88,-1,0,0,no
5,13,355,5,-2,no
6,12,-1,0,0,no
6,258,-1,0,0,no
7,251,-1,0,0,no
5,251,-1,0,0,no
8,23,-1,0,0,no
8,120,-1,0,0,no
6,152,-1,0,0,no
7,33,-1,0,0,no
8,205,-1,0,0,no
11,232,183,2,-2,no
5,355,-1,0,0,no
6,92,-1,0,0,no
11,244,-1,0,0,no
8,132,-1,0,0,no
5,435,340,3,-2,no
5,339,-1,0,0,no
5,326,-1,0,0,no
5,205,-1,0,0,no
11,249,-1,0,0,no
7,15,-1,0,0,no
2,101,250,4,-2,no
7,264,-1,0,0,no
5,180,-1,0,0,no
5,92,-1,0,0,no
5,52,-1,0,0,no
8,101,-1,0,0,no
7,109,-1,0,0,no
8,133,-1,0,0,no
4,140,327,2,-2,no
8,202,-1,0,0,no
8,100,-1,0,0,no
5,234,-1,0,0,no
5,137,-1,0,0,no
6,181,-1,0,0,no
6,222,-1,0,0,no
7,202,-1,0,0,no
5,416,-1,0,0,no
5,97,355,2,-2,no
6,121,-1,0,0,no
7,29,-1,0,0,no
11,270,-1,0,0,no
5,373,-1,0,0,no
5,105,-1,0,0,no
6,81,-1,0,0,no
5,561,-1,0,0,no
6,48,-1,0,0,no
2,170,212,2,-2,no
8,123,-1,0,0,no
7,100,-1,0,0,no
6,135,-1,0,0,no
5,295,-1,0,0,no
5,851,-1,0,0,no
6,18,-1,0,0,no
8,149,-1,0,0,no
5,215,-1,0,0,no
7,409,-1,0,0,no
6,60,-1,0,0,no
5,52,-1,0,0,no
8,241,92,1,-2,no
7,209,-1,0,0,no
4,114,345,2,-2,no
5,194,-1,0,0,no
6,196,-1,0,0,no
5,593,-1,0,0,no
7,125,-1,0,0,no
10,113,-1,0,0,no
8,123,-1,0,0,no
11,171,-1,0,0,no
5,165,-1,0,0,no
1,301,-1,0,0,no
11,90,-1,0,0,no
1,502,270,40,1,no
5,64,364,3,-2,no
5,301,263,11,2,no
11,37,123,1,-2,no
7,97,-1,0,0,no
5,70,367,3,-2,no
5,96,-1,0,0,no
4,201,-1,0,0,no
7,228,-1,0,0,no
11,178,183,2,1,no
4,126,148,6,-2,no
8,72,-1,0,0,no
4,657,149,1,1,no
2,195,251,4,-2,no
5,34,-1,0,0,no
4,237,-1,0,0,no
8,116,-1,0,0,no
7,166,-1,0,0,no
5,240,-1,0,0,no
5,461,-1,0,0,no
4,381,330,17,1,no
4,1074,217,8,-2,no
7,193,-1,0,0,no
5,76,-1,0,0,no
6,271,92,2,2,no
2,183,189,16,1,no
6,154,97,1,2,no
7,174,-1,0,0,no
11,151,-1,0,0,no
5,96,295,5,-2,no
11,24,-1,0,0,no
5,226,-1,0,0,no
1,246,-1,0,0,no
8,129,-1,0,0,no
5,134,-1,0,0,no
5,305,-1,0,0,no
5,27,-1,0,0,no
5,322,-1,0,0,no
1,248,-1,0,0,no
7,251,-1,0,0,no
5,22,-1,0,0,no
1,85,195,5,1,no
8,92,-1,0,0,no
6,1162,-1,0,0,no
5,115,-1,0,0,no
11,196,-1,0,0,no
5,232,365,5,1,no
6,51,-1,0,0,no
6,253,-1,0,0,no
8,176,21,6,-2,no
6,91,-1,0,0,no
5,61,-1,0,0,no
8,238,-1,0,0,no
7,246,-1,0,0,no
5,141,-1,0,0,no
8,336,-1,0,0,no
7,150,-1,0,0,no
4,221,-1,0,0,no
4,68,86,1,2,no
2,317,-1,0,0,no
5,572,-1,0,0,no
7,156,-1,0,0,no
4,53,346,1,-2,no
5,153,-1,0,0,no
2,297,-1,0,0,no
5,328,-1,0,0,no
8,80,-1,0,0,no
1,199,205,1,-2,no
5,70,-1,0,0,no
1,320,185,5,1,no
1,182,-1,0,0,no
5,185,-1,0,0,no
5,150,-1,0,0,no
6,254,-1,0,0,no
5,716,-1,0,0,no
8,131,-1,0,0,no
11,54,-1,0,0,no
11,258,157,4,-2,no
5,143,-1,0,0,no
5,305,-1,0,0,no
5,34,-1,0,0,no
11,150,-1,0,0,no
7,73,-1,0,0,no
6,149,-1,0,0,no
11,55,-1,0,0,no
8,93,-1,0,0,no
7,309,-1,0,0,no
5,134,350,1,-2,no
4,284,336,1,-2,no
1,50,-1,0,0,no
7,267,-1,0,0,no
8,163,-1,0,0,no
7,1171,-1,0,0,no
8,15,-1,0,0,no
5,16,-1,0,0,no
4,829,-1,0,0,no
4,58,316,1,1,no
5,180,-1,0,0,no
2,181,-1,0,0,no
11,124,-1,0,0,no
5,310,-1,0,0,no
8,182,-1,0,0,no
7,222,-1,0,0,no
5,87,-1,0,0,no
7,40,-1,0,0,no
2,18,-1,0,0,no
6,116,-1,0,0,no
8,73,-1,0,0,no
5,195,340,1,-2,no
2,117,12,2,1,no
5,105,-1,0,0,no
5,118,-1,0,0,no
5,71,-1,0,0,no
6,214,-1,0,0,no
7,188,-1,0,0,no
5,192,-1,0,0,no
5,51,-1,0,0,no
5,144,187,1,-2,no
6,159,-1,0,0,no
5,258,343,4,1,no
5,135,-1,0,0,no
7,302,-1,0,0,no
7,73,-1,0,0,no
7,225,-1,0,0,no
11,116,-1,0,0,no
2,129,211,3,1,no
5,147,-1,0,0,no
6,321,-1,0,0,no
5,145,-1,0,0,no
7,153,-1,0,0,no
7,30,-1,0,0,no
11,350,-1,0,0,no
11,188,165,2,-2,no
4,107,-1,0,0,no
1,251,-1,0,0,no
7,168,-1,0,0,no
6,59,-1,0,0,no
8,209,-1,0,0,no
2,226,280,1,1,no
8,266,-1,0,0,no
5,171,-1,0,0,no
8,186,-1,0,0,no
6,483,-1,0,0,no
5,102,-1,0,0,no
7,308,-1,0,0,no
5,200,-1,0,0,no
11,48,-1,0,0,no
6,630,-1,0,0,no
8,121,-1,0,0,no
5,226,-1,0,0,no
8,323,-1,0,0,no
7,395,-1,0,0,no
5,227,-1,0,0,no
5,133,-1,0,0,no
5,232,-1,0,0,no
9,154,-1,0,0,no
5,144,-1,0,0,no
5,251,-1,0,0,no
11,441,-1,0,0,no
7,62,-1,0,0,no
2,112,94,15,2,no
5,794,-1,0,0,no
5,143,-1,0,0,no
7,171,-1,0,0,no
5,134,370,4,1,no
6,170,-1,0,0,no
6,236,-1,0,0,no
5,195,357,2,-2,no
11,125,183,4,-2,no
2,134,94,2,-2,no
5,354,-1,0,0,no
1,160,-1,0,0,no
8,433,-1,0,0,no
5,270,-1,0,0,no
5,687,300,1,-2,no
11,182,-1,0,0,no
8,48,-1,0,0,no
6,71,-1,0,0,no
11,210,-1,0,0,no
6,580,-1,0,0,no
7,212,-1,0,0,no
5,166,-1,0,0,no
3,102,-1,0,0,no
7,185,-1,0,0,no
4,67,-1,0,0,no
8,84,-1,0,0,no
4,612,148,1,-2,no
5,59,-1,0,0,no
5,528,-1,0,0,no
7,136,-1,0,0,no
2,120,272,1,-2,no
5,352,-1,0,0,no
8,328,-1,0,0,no
5,1392,-1,0,0,no
1,268,-1,0,0,no
2,1086,-1,0,0,no
6,100,-1,0,0,no
6,72,-1,0,0,no
5,121,-1,0,0,no
2,889,-1,0,0,no
5,144,-1,0,0,no
2,446,-1,0,0,no
5,199,-1,0,0,no
7,303,-1,0,0,no
11,85,-1,0,0,no
5,412,-1,0,0,no
5,171,-1,0,0,no
7,185,-1,0,0,no
11,61,-1,0,0,no
11,711,-1,0,0,no
4,110,83,7,-2,no
7,186,-1,0,0,no
5,62,-1,0,0,no
8,67,-1,0,0,no
5,225,-1,0,0,no
5,84,-1,0,0,no
6,203,-1,0,0,no
6,1075,-1,0,0,no
5,217,-1,0,0,no
8,317,-1,0,0,no
8,156,-1,0,0,no
5,52,-1,0,0,no
7,158,-1,0,0,no
1,430,-1,0,0,no
8,409,-1,0,0,no
5,58,-1,0,0,no
8,6,-1,0,0,no
2,252,-1,0,0,no
8,351,-1,0,0,no
2,310,200,1,-2,no
5,176,-1,0,0,no
6,69,-1,0,0,no
5,477,-1,0,0,no
6,13,-1,0,0,no
5,154,-1,0,0,no
11,139,92,4,-2,no
5,196,-1,0,0,no
11,83,-1,0,0,no
7,156,-1,0,0,no
8,65,-1,0,0,no
11,354,-1,0,0,no
11,38,115,5,1,no
9,134,121,1,1,no
2,1047,1,7,-2,no
7,123,-1,0,0,no
11,162,-1,0,0,no
5,34,-1,0,0,no
8,75,-1,0,0,no
8,197,-1,0,0,no
6,380,-1,0,0,no
5,77,-1,0,0,no
5,157,-1,0,0,no
2,678,-1,0,0,no
7,41,-1,0,0,no
8,530,-1,0,0,no
2,102,182,3,2,no
5,735,-1,0,0,no
6,153,-1,0,0,no
6,324,-1,0,0,no
11,333,105,2,2,no
7,342,-1,0,0,no
2,159,-1,0,0,no
5,128,-1,0,0,no
7,209,-1,0,0,no
5,160,-1,0,0,no
7,674,-1,0,0,no
11,91,184,1,1,no
4,832,-1,0,0,no
5,333,-1,0,0,no
5,109,-1,0,0,no
5,523,-1,0,0,no
7,43,-1,0,0,no
1,561,-1,0,0,no
6,70,-1,0,0,no
6,59,-1,0,0,no
5,833,-1,0,0,no
4,221,267,3,1,no
5,6,-1,0,0,no
8,199,-1,0,0,no
7,47,-1,0,0,no
11,112,-1,0,0,no
8,231,-1,0,0,no
6,154,194,3,-2,no
5,102,-1,0,0,no
8,343,-1,0,0,no
8,108,-1,0,0,no
5,291,-1,0,0,no
10,250,342,5,-2,no
5,50,-1,0,0,no
7,135,-1,0,0,no
6,622,-1,0,0,no
8,213,-1,0,0,no
2,108,101,1,1,no
5,177,-1,0,0,no
2,7,-1,0,0,no
5,165,-1,0,0,no
7,212,-1,0,0,no
7,132,-1,0,0,no
6,163,-1,0,0,no
9,175,-1,0,0,no
5,79,-1,0,0,no
7,230,-1,0,0,no
8,1175,189,1,1,no
7,794,-1,0,0,no
6,61,-1,0,0,no
8,460,-1,0,0,no
11,77,-1,0,0,no
11,41,-1,0,0,no
5,163,358,1,-2,no
4,1156,261,3,1,no
8,93,-1,0,0,no
4,90,-1,0,0,no
2,561,201,1,-2,no
5,74,-1,0,0,no
8,183,-1,0,0,no
6,92,-1,0,0,no
5,443,350,1,-2,no
8,165,-1,0,0,no
12,215,-1,0,0,no
5,15,-1,0,0,no
5,179,-1,0,0,no
5,216,-1,0,0,no
7,27,-1,0,0,no
5,619,-1,0,0,no
7,349,-1,0,0,no
5,762,-1,0,0,no
5,13,89,2,-2,no
4,340,-1,0,0,no
5,76,-1,0,0,no
5,574,-1,0,0,no
2,149,-1,0,0,no
5,74,-1,0,0,no
7,85,-1,0,0,no
7,229,-1,0,0,no
4,609,266,2,-2,no
6,67,-1,0,0,no
6,166,-1,0,0,no
11,166,113,5,-2,no
5,146,-1,0,0,no
2,85,8,2,1,no
8,87,-1,0,0,no
7,144,-1,0,0,no
7,48,-1,0,0,no
7,156,-1,0,0,no
8,140,-1,0,0,no
5,105,336,2,-2,no
8,90,-1,0,0,no
1,63,-1,0,0,no
7,270,-1,0,0,no
10,634,-1,0,0,no
6,190,-1,0,0,no
11,250,-1,0,0,no
8,104,-1,0,0,no
6,26,-1,0,0,no
2,17,-1,0,0,no
7,330,-1,0,0,no
7,625,-1,0,0,no
8,163,-1,0,0,no
11,138,-1,0,0,no
5,144,-1,0,0,no
2,56,-1,0,0,no
5,285,-1,0,0,no
11,7,-1,0,0,no
5,198,-1,0,0,no
5,114,287,8,-2,no
7,38,-1,0,0,no
8,45,-1,0,0,no
4,327,138,2,-2,no
5,164,-1,0,0,no
4,264,-1,0,0,no
5,86,88,1,-2,no
5,56,-1,0,0,no
2,75,258,1,-2,no
5,83,-1,0,0,no
6,220,-1,0,0,no
10,109,-1,0,0,no
7,464,-1,0,0,no
7,283,-1,0,0,no
5,154,-1,0,0,no
5,74,14,9,-2,no
5,67,-1,0,0,no
6,45,-1,0,0,no
8,150,-1,0,0,no
5,80,-1,0,0,no
5,72,-1,0,0,no
5,399,-1,0,0,no
6,14,-1,0,0,no
7,360,-1,0,0,no
8,307,-1,0,0,no
5,31,-1,0,0,no
5,151,-1,0,0,no
6,8,-1,0,0,no
11,111,-1,0,0,no
6,190,-1,0,0,no
6,329,-1,0,0,no
7,91,-1,0,0,no
8,443,-1,0,0,no
7,16,-1,0,0,no
7,205,-1,0,0,no
11,81,-1,0,0,no
5,393,-1,0,0,no
5,250,-1,0,0,no
7,126,-1,0,0,no
6,804,-1,0,0,no
6,90,-1,0,0,no
5,74,-1,0,0,no
5,240,-1,0,0,no
11,77,-1,0,0,no
7,455,-1,0,0,no
7,64,-1,0,0,no
5,102,-1,0,0,no
7,283,-1,0,0,no
5,804,-1,0,0,no
2,313,-1,0,0,no
7,86,-1,0,0,no
8,113,-1,0,0,no
6,120,-1,0,0,no
5,145,-1,0,0,no
8,77,-1,0,0,no
5,99,-1,0,0,no
5,135,-1,0,0,no
8,322,-1,0,0,no
7,154,-1,0,0,no
6,252,-1,0,0,no
8,133,-1,0,0,no
7,101,-1,0,0,no
11,57,-1,0,0,no
2,13,238,9,1,no
5,176,-1,0,0,no
5,76,356,1,-2,no
5,262,-1,0,0,no
5,272,-1,0,0,no
5,109,-1,0,0,no
5,214,-1,0,0,no
5,69,335,7,-2,no
5,435,-1,0,0,no
6,20,-1,0,0,no
5,263,357,4,-2,no
5,759,-1,0,0,no
10,786,-1,0,0,no
5,111,371,2,1,no
2,79,-1,0,0,no
5,173,-1,0,0,no
7,267,-1,0,0,no
4,90,346,1,-2,no
5,265,342,2,-2,no
5,93,-1,0,0,no
11,108,-1,0,0,no
8,171,-1,0,0,no
7,149,-1,0,0,no
6,150,-1,0,0,no
1,74,239,2,-2,no
5,76,-1,0,0,no
5,1162,-1,0,0,no
4,104,-1,0,0,no
11,55,-1,0,0,no
5,88,353,2,-2,no
6,150,-1,0,0,no
6,329,95,1,1,no
5,211,-1,0,0,no
5,82,-1,0,0,no
5,247,-1,0,0,no
6,67,-1,0,0,no
8,150,-1,0,0,no
6,161,-1,0,0,no
11,632,-1,0,0,no
6,476,-1,0,0,no
8,82,-1,0,0,no
8,145,-1,0,0,no
5,398,370,2,-2,no
8,160,-1,0,0,no
5,121,-1,0,0,no
5,82,309,1,-2,no
11,548,-1,0,0,no
7,185,-1,0,0,no
11,164,-1,0,0,no
6,111,119,4,1,no
11,158,-1,0,0,no
5,184,-1,0,0,no
11,738,-1,0,0,no
8,95,-1,0,0,no
1,139,-1,0,0,no
7,345,-1,0,0,no
6,422,-1,0,0,no
5,163,-1,0,0,no
11,76,-1,0,0,no
6,310,-1,0,0,no
11,83,102,2,-2,no
5,240,-1,0,0,no
6,135,-1,0,0,no
7,106,-1,0,0,no
5,132,-1,0,0,no
7,247,-1,0,0,no
5,63,-1,0,0,no
4,284,-1,0,0,no
5,421,-1,0,0,no
4,74,256,1,-2,no
5,185,-1,0,0,no
10,116,-1,0,0,no
5,360,-1,0,0,no
8,85,-1,0,0,no
5,16,282,3,1,no
8,77,-1,0,0,no
6,109,-1,0,0,no
9,76,-1,0,0,no
11,151,103,4,1,no
11,201,113,2,-2,no
8,130,-1,0,0,no
8,13,-1,0,0,no
5,96,-1,0,0,no
2,47,263,4,-2,no
7,286,-1,0,0,no
5,83,-1,0,0,no
4,34,-1,0,0,no
1,210,-1,0,0,no
6,288,-1,0,0,no
7,594,-1,0,0,no
8,184,-1,0,0,no
7,199,-1,0,0,no
5,215,-1,0,0,no
7,165,-1,0,0,no
2,214,-1,0,0,no
7,317,-1,0,0,no
5,356,-1,0,0,no
8,182,-1,0,0,no
8,296,-1,0,0,no
6,445,-1,0,0,no
1,32,-1,0,0,no
6,9,-1,0,0,no
6,94,-1,0,0,no
5,87,308,2,-2,no
5,326,-1,0,0,no
11,39,-1,0,0,no
6,66,-1,0,0,no
5,491,-1,0,0,no
2,286,-1,0,0,no
6,161,-1,0,0,no
8,488,-1,0,0,no
5,50,-1,0,0,no
6,112,-1,0,0,no
7,1425,-1,0,0,no
11,47,-1,0,0,no
7,65,-1,0,0,no
5,1001,-1,0,0,no
5,263,171,2,-2,no
8,243,-1,0,0,no
2,124,213,2,-2,no
11,113,189,2,-2,no
8,10,-1,0,0,no
4,162,281,1,-2,no
8,588,-1,0,0,no
5,135,-1,0,0,no
5,101,-1,0,0,no
5,283,-1,0,0,no
11,530,-1,0,0,no
2,270,-1,0,0,no
6,25,-1,0,0,no
1,347,230,1,-2,no
8,25,-1,0,0,no
7,366,-1,0,0,no
6,409,-1,0,0,no
5,30,-1,0,0,no
7,200,-1,0,0,no
1,28,-1,0,0,no
5,70,-1,0,0,no
6,85,-1,0,0,no
7,86,-1,0,0,no
7,84,-1,0,0,no
10,139,-1,0,0,no
5,383,-1,0,0,no
8,397,342,1,-2,no
8,213,-1,0,0,no
5,136,-1,0,0,no
11,111,129,4,-2,no
11,581,-1,0,0,no
7,424,-1,0,0,no
6,338,-1,0,0,no
5,134,344,2,-2,no
5,253,-1,0,0,no
1,593,-1,0,0,no
5,42,-1,0,0,no
11,100,117,8,2,no
5,386,-1,0,0,no
7,81,-1,0,0,no
8,435,-1,0,0,no
4,28,-1,0,0,no
6,1017,-1,0,0,no
3,454,88,3,1,no
7,266,-1,0,0,no
7,1567,-1,0,0,no
5,476,-1,0,0,no
7,246,-1,0,0,no
6,64,-1,0,0,no
7,111,-1,0,0,no
11,960,-1,0,0,no
1,181,-1,0,0,no
7,118,-1,0,0,no
5,234,-1,0,0,no
8,370,-1,0,0,no
10,158,826,1,-2,no
7,331,-1,0,0,no
8,97,-1,0,0,no
5,194,-1,0,0,no
8,151,-1,0,0,no
7,194,-1,0,0,no
1,379,-1,0,0,no
7,119,-1,0,0,no
6,419,-1,0,0,no
1,166,-1,0,0,no
5,471,-1,0,0,no
6,82,-1,0,0,no
5,118,-1,0,0,no
11,371,96,4,-2,no
5,56,-1,0,0,no
