age,balance,campaign,contact,day,default,duration,education,housing,job,loan,marital,month,pdays,poutcome,previous,y
43,-404,2,cellular,12,no,205,primary,yes,employed,yes,married,may,306,failure,1,no
41,469,1,cellular,12,no,344,primary,yes,employed,yes,married,may,-1,unknown,0,no
43,1495,1,cellular,12,no,141,secondary,yes,employed,no,married,may,-1,unknown,0,no
40,-48,1,cellular,12,no,113,primary,yes,employed,no,married,may,-1,unknown,0,no
58,119,1,cellular,12,no,985,secondary,yes,employed,yes,single,may,-1,unknown,0,yes
48,94,2,cellular,12,no,87,secondary,yes,employed,no,divorced,may,-1,unknown,0,no
47,311,1,cellular,12,no,238,secondary,yes,employed,yes,married,may,301,failure,3,no
53,218,6,cellular,12,no,27,secondary,yes,employed,no,married,may,344,failure,12,no
49,666,1,cellular,12,no,337,tertiary,yes,employed,no,married,may,309,failure,6,no
42,0,1,telephone,12,no,24,primary,no,employed,no,married,may,-1,unknown,0,no
43,56,2,cellular,12,no,365,primary,no,employed,no,married,may,-1,unknown,0,no
32,-1,1,cellular,12,no,37,secondary,yes,employed,no,single,may,-1,unknown,0,no
30,8563,1,cellular,12,no,109,secondary,yes,employed,no,married,may,351,other,4,no
41,277,3,cellular,12,no,152,secondary,yes,unemployed,no,married,may,351,failure,2,no
43,1324,5,telephone,12,no,179,secondary,yes,employed,no,married,may,-1,unknown,0,no
32,522,5,cellular,12,no,272,secondary,yes,employed,yes,married,may,258,failure,4,no
54,384,7,cellular,12,no,30,tertiary,yes,employed,no,married,may,-1,unknown,0,no
42,3,1,cellular,12,no,118,secondary,yes,employed,no,married,may,-1,unknown,0,no
44,103,1,cellular,12,no,79,primary,yes,employed,no,married,may,329,failure,2,no
32,51,1,cellular,12,no,324,primary,yes,employed,no,married,may,-1,unknown,0,no
30,-158,1,cellular,12,no,426,secondary,yes,employed,no,single,may,370,failure,2,yes
34,-53,2,cellular,12,no,196,secondary,yes,employed,no,married,may,357,failure,1,no
37,166,1,cellular,12,no,132,tertiary,yes,employed,no,married,may,-1,unknown,0,no
33,496,1,cellular,12,no,151,primary,no,employed,no,married,may,-1,unknown,0,no
46,66,1,cellular,12,no,211,secondary,yes,employed,no,married,may,364,failure,3,no
47,-337,1,cellular,12,no,366,secondary,yes,employed,yes,married,may,-1,unknown,0,no
49,425,1,cellular,12,no,816,secondary,yes,employed,no,married,may,342,failure,4,no
46,147,1,cellular,12,no,189,tertiary,yes,employed,no,divorced,may,-1,unknown,0,no
34,151,1,cellular,12,no,590,secondary,yes,employed,no,single,may,370,other,1,yes
34,151,1,cellular,12,no,131,secondary,yes,employed,no,divorced,may,361,other,1,no
42,-411,5,cellular,12,no,78,tertiary,yes,employed,no,single,may,292,failure,3,no
33,798,1,cellular,12,no,337,secondary,yes,employed,no,married,may,-1,unknown,0,no
25,914,2,cellular,12,no,185,tertiary,yes,employed,no,married,may,-1,unknown,0,no
44,134,5,cellular,12,no,78,tertiary,yes,employed,no,divorced,may,-1,unknown,0,no
55,5709,1,cellular,12,no,442,tertiary,yes,employed,no,married,may,-1,unknown,0,no
45,0,3,cellular,12,no,36,primary,yes,employed,yes,married,may,172,failure,5,no
30,194,3,cellular,12,no,74,secondary,yes,employed,no,single,may,301,other,3,no
30,3,2,cellular,12,no,326,secondary,yes,employed,yes,married,may,-1,unknown,0,no
46,125,5,telephone,12,no,81,tertiary,yes,employed,no,married,may,-1,unknown,0,no
48,2204,1,cellular,12,no,45,secondary,yes,employed,no,married,may,-1,unknown,0,no
56,351,4,telephone,12,no,179,primary,yes,employed,no,married,may,-1,unknown,0,no
33,335,2,cellular,12,no,527,tertiary,no,employed,no,married,may,-1,unknown,0,no
51,518,1,cellular,12,no,918,secondary,yes,employed,no,married,may,-1,unknown,0,yes
55,859,6,telephone,12,no,148,secondary,no,employed,no,married,may,308,failure,1,no
39,636,1,telephone,12,no,15,secondary,yes,employed,no,married,may,-1,unknown,0,no
36,339,1,cellular,12,no,279,secondary,yes,employed,no,married,may,354,failure,1,no
52,3029,2,cellular,12,no,65,secondary,yes,employed,yes,divorced,may,285,failure,2,no
30,-529,4,cellular,12,no,416,secondary,yes,employed,no,married,may,-1,unknown,0,no
48,162,1,cellular,12,no,83,secondary,yes,employed,no,divorced,may,368,failure,4,no
22,246,1,telephone,12,no,25,secondary,yes,unemployed,no,single,may,-1,unknown,0,no
51,480,1,cellular,12,no,189,primary,yes,employed,no,married,may,326,failure,5,no
28,242,1,cellular,12,no,256,secondary,yes,employed,yes,single,may,349,failure,1,no
39,266,1,cellular,12,no,251,tertiary,yes,employed,yes,married,may,-1,unknown,0,no
48,410,1,cellular,12,no,116,secondary,yes,employed,no,married,may,-1,unknown,0,no
32,485,2,telephone,12,no,1100,secondary,yes,employed,no,married,may,-1,unknown,0,no
37,1543,4,cellular,12,no,451,secondary,yes,employed,no,married,may,85,success,2,no
31,-475,3,telephone,12,no,232,secondary,yes,employed,no,single,may,-1,unknown,0,no
32,91,1,cellular,12,no,209,secondary,yes,employed,no,married,may,-1,unknown,0,no
27,498,1,cellular,12,no,191,tertiary,yes,employed,no,single,may,369,failure,3,no
37,342,2,cellular,12,no,340,secondary,yes,employed,no,married,may,175,failure,1,no
31,4978,1,cellular,12,no,313,secondary,yes,employed,no,single,may,-1,unknown,0,no
41,1634,5,cellular,12,no,16,secondary,yes,employed,yes,divorced,may,-1,unknown,0,no
39,467,5,cellular,12,no,7,primary,yes,employed,no,married,may,285,other,30,no
41,1564,10,cellular,12,no,493,secondary,yes,employed,no,single,may,362,other,1,no
39,5073,1,cellular,12,no,1182,tertiary,yes,employed,no,single,may,286,failure,4,yes
40,-244,3,cellular,12,no,184,secondary,yes,employed,no,divorced,may,-1,unknown,0,no
42,246,2,telephone,12,no,360,tertiary,yes,employed,no,married,may,-1,unknown,0,no
48,315,1,cellular,12,no,165,secondary,yes,employed,no,married,may,-1,unknown,0,no
36,69,2,cellular,12,no,61,secondary,yes,employed,no,divorced,may,369,failure,3,no
38,0,3,cellular,12,no,84,secondary,yes,employed,no,single,may,-1,unknown,0,no
51,42,2,cellular,12,no,51,primary,yes,employed,no,married,may,342,failure,3,no
44,4786,1,cellular,12,no,267,secondary,yes,employed,yes,married,may,-1,unknown,0,no
33,196,5,cellular,12,no,183,tertiary,yes,employed,no,single,may,-1,unknown,0,no
49,89,1,cellular,12,no,351,secondary,yes,employed,no,married,may,-1,unknown,0,no
38,883,1,cellular,12,no,95,secondary,yes,employed,no,single,may,327,other,9,no
58,624,1,cellular,12,no,393,secondary,yes,unemployed,no,married,may,-1,unknown,0,no
39,607,2,cellular,12,no,454,secondary,yes,employed,no,married,may,364,failure,3,yes
32,1288,1,cellular,12,no,286,secondary,yes,employed,no,divorced,may,-1,unknown,0,no
32,1787,4,cellular,12,no,87,secondary,yes,employed,no,married,may,357,failure,4,no
45,266,1,cellular,12,no,277,secondary,yes,employed,no,married,may,-1,unknown,0,no
51,-287,1,cellular,12,no,814,secondary,yes,employed,no,married,may,-1,unknown,0,no
36,-308,1,cellular,12,no,725,primary,yes,employed,no,divorced,may,-1,unknown,0,yes
33,2858,1,cellular,12,no,175,secondary,yes,employed,yes,married,may,298,failure,5,no
45,353,1,cellular,12,no,204,primary,yes,employed,no,married,may,364,failure,1,no
35,451,1,cellular,12,no,247,secondary,yes,employed,yes,married,may,-1,unknown,0,no
35,128,1,cellular,12,no,136,secondary,yes,employed,no,married,may,-1,unknown,0,no
39,202,1,cellular,12,no,59,tertiary,yes,employed,no,single,may,301,other,1,no
37,-251,3,cellular,12,no,146,secondary,yes,employed,no,married,may,370,failure,1,no
37,3420,1,cellular,12,no,77,secondary,yes,employed,no,married,may,301,failure,2,no
44,492,1,cellular,12,no,56,secondary,yes,employed,no,single,may,361,other,2,no
32,235,1,cellular,12,no,482,secondary,yes,employed,no,single,may,-1,unknown,0,no
38,-367,1,cellular,12,no,354,secondary,yes,employed,yes,married,may,-1,unknown,0,no
36,5,1,cellular,12,no,396,primary,no,employed,no,single,may,172,failure,3,no
37,6,2,cellular,12,no,136,secondary,yes,employed,no,married,may,-1,unknown,0,no
32,0,1,cellular,12,no,549,secondary,yes,employed,no,married,may,368,failure,2,no
39,175,1,cellular,12,no,17,secondary,no,employed,no,single,may,365,other,2,no
30,0,1,cellular,12,no,439,secondary,yes,employed,no,married,may,-1,unknown,0,no
37,42,3,cellular,12,no,107,secondary,yes,employed,no,married,may,369,failure,4,no
28,-31,1,cellular,12,no,369,secondary,yes,employed,no,married,may,-1,unknown,0,no
30,789,1,cellular,12,no,356,secondary,yes,employed,no,divorced,may,-1,unknown,0,no
39,0,4,cellular,12,no,561,tertiary,yes,employed,no,single,may,369,failure,3,no
47,170,1,cellular,12,no,175,unknown,yes,employed,no,married,may,-1,unknown,0,no
47,367,1,cellular,12,no,309,secondary,yes,employed,no,married,may,306,success,4,yes
42,0,3,telephone,12,no,139,tertiary,no,employed,yes,married,may,361,failure,4,no
59,92,2,cellular,12,no,139,secondary,yes,employed,no,married,may,350,failure,1,no
41,5548,2,cellular,12,no,128,secondary,yes,employed,no,single,may,-1,unknown,0,no
35,855,1,cellular,12,no,549,secondary,yes,employed,no,single,may,300,success,1,yes
41,449,2,cellular,12,no,313,secondary,yes,employed,yes,married,may,-1,unknown,0,no
28,1,2,cellular,12,no,395,secondary,yes,employed,no,single,may,-1,unknown,0,no
26,38,1,cellular,12,no,119,tertiary,yes,employed,no,married,may,294,failure,5,no
40,1547,2,cellular,12,no,88,secondary,yes,employed,no,single,may,173,success,1,no
41,552,1,cellular,12,no,463,secondary,yes,employed,no,married,may,-1,unknown,0,no
31,439,2,cellular,12,no,232,secondary,yes,employed,no,married,may,-1,unknown,0,no
36,300,1,cellular,12,no,57,primary,yes,employed,no,married,may,342,failure,1,no
30,419,3,cellular,12,no,300,secondary,yes,employed,no,single,may,-1,unknown,0,no
40,3126,2,cellular,12,no,200,secondary,yes,employed,no,married,may,-1,unknown,0,no
31,1908,1,cellular,12,no,225,secondary,no,employed,no,married,may,-1,unknown,0,no
33,1240,1,cellular,12,no,844,secondary,yes,employed,no,married,may,-1,unknown,0,yes
39,102,2,cellular,12,no,293,secondary,yes,employed,no,single,may,-1,unknown,0,no
40,226,2,cellular,12,no,262,tertiary,yes,employed,no,married,may,-1,unknown,0,no
36,82,2,cellular,12,no,137,secondary,yes,employed,no,married,may,-1,unknown,0,no
34,210,2,cellular,12,no,211,secondary,yes,employed,yes,married,may,173,failure,1,no
36,1514,3,cellular,12,no,387,tertiary,yes,unemployed,no,single,may,-1,unknown,0,no
28,1453,1,cellular,12,no,246,secondary,yes,employed,no,single,may,343,other,1,no
29,13186,1,cellular,12,no,322,tertiary,yes,employed,no,married,may,350,failure,2,no
35,10,1,cellular,12,no,357,secondary,no,employed,yes,single,may,175,failure,4,no
31,-112,2,cellular,12,no,584,secondary,yes,employed,no,married,may,-1,unknown,0,no
32,1005,1,cellular,12,no,215,secondary,no,employed,no,married,may,-1,unknown,0,no
44,1380,1,cellular,12,no,240,secondary,yes,employed,no,married,may,-1,unknown,0,no
34,-118,1,cellular,12,no,230,secondary,yes,employed,no,married,may,-1,unknown,0,no
33,-417,1,cellular,12,no,337,secondary,no,employed,no,divorced,may,347,failure,5,no
33,177,8,cellular,12,no,22,secondary,yes,employed,yes,married,may,-1,unknown,0,no
35,0,6,cellular,12,no,183,secondary,yes,employed,no,divorced,may,-1,unknown,0,no
42,470,4,telephone,12,no,207,secondary,yes,employed,no,single,may,-1,unknown,0,no
51,1164,1,cellular,12,no,100,primary,yes,employed,no,married,may,369,failure,2,no
42,257,2,cellular,12,no,955,secondary,yes,employed,no,divorced,may,-1,unknown,0,yes
29,-70,1,cellular,12,no,146,unknown,yes,employed,yes,single,may,356,failure,1,no
35,68,1,cellular,12,no,334,secondary,yes,employed,no,single,may,347,failure,6,no
30,0,1,cellular,12,no,271,secondary,yes,employed,no,single,may,349,failure,4,no
35,0,4,cellular,12,no,95,secondary,yes,employed,yes,divorced,may,357,failure,1,no
40,0,4,cellular,12,no,223,secondary,yes,employed,no,married,may,258,failure,3,no
35,4135,4,cellular,12,no,106,secondary,yes,employed,no,married,may,-1,unknown,0,no
57,3551,1,cellular,12,no,458,secondary,yes,employed,no,single,may,-1,unknown,0,yes
40,419,1,cellular,12,no,92,secondary,yes,employed,yes,married,may,369,failure,1,no
32,641,1,cellular,12,no,148,secondary,yes,employed,no,single,may,-1,unknown,0,no
56,373,1,cellular,12,no,179,primary,yes,employed,no,married,may,350,failure,1,no
31,1,1,cellular,12,no,223,secondary,yes,employed,no,single,may,-1,unknown,0,no
44,887,2,cellular,12,no,165,primary,yes,employed,no,married,may,363,failure,1,no
41,3652,1,cellular,12,no,127,unknown,yes,employed,no,single,may,363,success,2,no
50,15035,1,cellular,12,no,158,primary,yes,employed,no,married,may,-1,unknown,0,no
37,-38,1,cellular,12,no,165,secondary,yes,employed,no,divorced,may,175,failure,2,no
47,663,1,cellular,12,no,409,secondary,yes,employed,yes,married,may,274,other,6,yes
45,1335,2,cellular,12,no,88,primary,yes,employed,no,married,may,-1,unknown,0,no
37,335,2,cellular,12,no,107,secondary,yes,employed,no,married,may,368,failure,2,no
38,895,1,cellular,12,no,1531,secondary,yes,employed,no,single,may,-1,unknown,0,yes
50,126,3,cellular,12,no,132,tertiary,yes,employed,no,married,may,-1,unknown,0,no
30,249,1,cellular,12,no,406,secondary,no,employed,no,single,may,-1,unknown,0,no
31,2581,1,cellular,12,no,240,primary,no,employed,no,married,may,365,failure,2,no
46,0,1,cellular,12,no,278,primary,yes,employed,no,married,may,-1,unknown,0,no
46,804,2,cellular,12,no,1063,primary,yes,employed,no,married,may,361,success,1,yes
47,668,1,cellular,12,no,908,primary,no,employed,no,married,may,-1,unknown,0,no
35,764,3,cellular,12,no,706,primary,no,employed,no,married,may,-1,unknown,0,no
52,-637,5,cellular,12,no,161,primary,yes,employed,yes,married,may,174,failure,2,no
56,31,2,cellular,12,no,215,primary,yes,employed,no,married,may,-1,unknown,0,no
59,64,2,telephone,12,no,370,primary,yes,employed,yes,married,may,-1,unknown,0,no
24,603,5,cellular,12,no,157,tertiary,yes,unemployed,no,single,may,-1,unknown,0,no
51,1250,2,cellular,12,no,209,secondary,yes,employed,no,married,may,-1,unknown,0,no
60,18,4,cellular,12,no,399,secondary,yes,employed,yes,married,may,343,other,1,no
37,1894,1,cellular,12,no,1925,tertiary,yes,employed,no,single,may,351,other,7,no
42,-407,7,cellular,12,no,829,primary,yes,employed,yes,married,may,-1,unknown,0,yes
48,574,2,cellular,12,no,328,secondary,no,employed,no,single,may,-1,unknown,0,no
33,1150,2,telephone,12,no,109,tertiary,yes,employed,no,single,may,-1,unknown,0,no
41,139,3,cellular,12,no,178,secondary,yes,employed,no,divorced,may,370,failure,1,no
35,614,2,cellular,12,no,242,secondary,yes,employed,no,married,may,-1,unknown,0,no
28,337,2,cellular,12,no,450,secondary,yes,employed,no,married,may,-1,unknown,0,no
36,129,4,cellular,12,no,183,secondary,yes,employed,no,married,may,-1,unknown,0,no
36,75,2,cellular,12,no,485,secondary,yes,employed,no,single,may,342,other,4,no
49,1598,2,cellular,12,no,76,secondary,yes,employed,no,divorced,may,348,failure,1,no
37,1949,2,cellular,12,no,328,tertiary,yes,employed,no,married,may,-1,unknown,0,no
47,802,2,cellular,12,no,289,secondary,yes,employed,yes,married,may,-1,unknown,0,yes
33,-634,2,cellular,12,no,163,tertiary,yes,employed,yes,divorced,may,350,failure,1,no
44,870,2,cellular,12,no,118,tertiary,yes,employed,yes,married,may,369,failure,1,no
27,292,9,cellular,12,no,53,secondary,yes,employed,no,single,may,362,other,8,no
29,3872,2,cellular,12,no,453,secondary,yes,unemployed,no,single,may,-1,unknown,0,no
37,912,3,cellular,12,no,637,primary,yes,employed,no,single,may,328,other,22,yes
59,1575,3,cellular,12,no,301,secondary,yes,employed,no,married,may,263,success,11,no
46,4170,2,cellular,12,no,118,primary,yes,employed,yes,married,may,357,failure,3,no
36,4986,2,cellular,12,no,139,secondary,yes,employed,no,married,may,-1,unknown,0,no
28,197,1,cellular,12,no,32,secondary,yes,unemployed,no,single,may,-1,unknown,0,no
58,1596,2,cellular,12,no,470,primary,yes,employed,no,married,may,-1,unknown,0,no
54,143,2,cellular,12,no,278,secondary,yes,employed,no,married,may,309,failure,5,no
43,-98,2,cellular,12,no,112,primary,yes,employed,yes,married,may,330,other,3,no
48,89,4,telephone,12,no,34,primary,yes,employed,no,married,may,-1,unknown,0,no
57,785,1,cellular,12,no,169,primary,yes,employed,no,married,may,-1,unknown,0,no
31,355,1,cellular,12,no,609,tertiary,yes,employed,no,single,may,-1,unknown,0,yes
38,3646,2,cellular,12,no,1710,tertiary,yes,employed,no,single,may,286,other,1,yes
50,5816,1,telephone,12,no,217,secondary,yes,employed,no,single,may,175,failure,2,no
35,194,3,cellular,12,no,192,secondary,yes,unemployed,no,married,may,-1,unknown,0,no
47,1044,6,cellular,12,no,208,unknown,yes,employed,no,married,may,371,failure,1,no
36,98,1,cellular,12,no,415,secondary,yes,employed,no,married,may,344,failure,1,no
33,-15,3,telephone,12,no,326,secondary,no,employed,no,single,may,350,failure,2,no
50,15,2,cellular,12,no,173,primary,yes,employed,no,divorced,may,350,failure,7,no
40,-50,2,cellular,12,no,306,tertiary,yes,employed,no,single,may,350,failure,1,no
40,1116,5,cellular,12,no,350,secondary,yes,employed,no,married,may,286,failure,2,no
40,1411,2,cellular,12,no,224,primary,yes,employed,no,married,may,357,failure,2,no
46,3,3,cellular,12,no,614,secondary,yes,employed,yes,married,may,-1,unknown,0,yes
40,327,2,cellular,12,no,474,secondary,yes,employed,no,married,may,357,failure,1,no
54,-58,4,cellular,12,no,143,primary,no,unemployed,no,married,may,-1,unknown,0,no
54,-11,4,cellular,12,no,168,secondary,yes,employed,no,divorced,may,-1,unknown,0,no
45,-158,2,cellular,12,no,317,primary,yes,employed,no,married,may,-1,unknown,0,no
39,0,3,cellular,12,no,106,unknown,yes,employed,no,married,may,-1,unknown,0,no
40,9110,6,cellular,12,no,234,unknown,yes,employed,no,married,may,174,failure,3,no
52,555,2,cellular,12,no,314,secondary,yes,employed,no,married,may,-1,unknown,0,no
44,2734,4,cellular,12,no,897,tertiary,yes,employed,no,single,may,-1,unknown,0,yes
45,644,2,telephone,12,no,422,primary,yes,employed,no,married,may,-1,unknown,0,no
36,0,6,cellular,12,no,398,secondary,yes,employed,no,single,may,-1,unknown,0,yes
32,61,3,cellular,12,no,130,tertiary,yes,unemployed,no,single,may,-1,unknown,0,no
32,0,4,cellular,12,no,61,secondary,yes,employed,no,single,may,-1,unknown,0,no
49,5058,2,cellular,12,no,255,secondary,no,employed,no,married,may,357,failure,4,no
31,465,3,cellular,12,no,259,secondary,yes,employed,no,married,may,-1,unknown,0,no
30,190,2,telephone,12,no,29,primary,no,employed,no,married,may,370,failure,1,no
40,1836,2,cellular,12,no,750,secondary,yes,employed,no,married,may,-1,unknown,0,yes
35,2321,2,cellular,12,no,306,secondary,yes,employed,no,married,may,-1,unknown,0,no
39,1425,3,cellular,12,no,775,tertiary,yes,employed,no,married,may,-1,unknown,0,yes
43,422,2,cellular,12,no,181,secondary,yes,employed,no,married,may,300,failure,1,no
43,-25,4,cellular,12,no,254,primary,yes,employed,no,married,may,365,failure,2,no
44,285,3,cellular,12,no,373,secondary,yes,employed,no,single,may,-1,unknown,0,no
45,3092,2,cellular,12,no,180,secondary,yes,employed,yes,married,may,-1,unknown,0,no
33,2279,3,telephone,12,no,123,secondary,yes,employed,no,married,may,-1,unknown,0,no
40,14,4,cellular,12,no,135,primary,yes,employed,no,married,may,-1,unknown,0,no
49,3028,2,cellular,12,no,216,primary,yes,employed,no,married,may,259,other,3,no
36,257,2,cellular,12,no,86,secondary,yes,employed,no,married,may,-1,unknown,0,no
25,1116,2,cellular,12,no,85,secondary,yes,unemployed,no,single,may,71,failure,3,no
48,525,2,cellular,12,no,325,secondary,yes,employed,no,married,may,-1,unknown,0,no
33,204,2,cellular,12,no,142,secondary,yes,employed,yes,married,may,357,failure,3,no
49,-301,4,cellular,12,no,187,secondary,yes,employed,no,married,may,-1,unknown,0,no
52,316,3,cellular,12,no,463,secondary,no,unemployed,no,single,may,-1,unknown,0,no
41,5560,2,cellular,12,no,280,primary,yes,employed,no,married,may,335,failure,3,no
56,550,2,cellular,12,no,398,secondary,yes,employed,no,married,may,-1,unknown,0,no
45,963,5,cellular,12,no,528,tertiary,yes,employed,no,divorced,may,-1,unknown,0,yes
31,-199,5,telephone,12,no,149,primary,yes,employed,yes,married,may,299,failure,10,no
49,108,2,cellular,12,no,288,tertiary,yes,employed,no,divorced,may,350,failure,2,no
41,124,3,cellular,12,no,191,secondary,yes,employed,no,married,may,-1,unknown,0,no
38,4196,2,cellular,12,no,193,secondary,yes,employed,no,married,may,-1,unknown,0,no
40,209,2,cellular,12,no,302,secondary,yes,employed,no,divorced,may,344,other,3,no
38,14,2,cellular,12,no,317,primary,yes,employed,yes,married,may,-1,unknown,0,no
31,241,5,cellular,12,no,211,secondary,yes,unemployed,no,single,may,-1,unknown,0,no
45,3412,2,cellular,12,no,101,secondary,yes,employed,no,married,may,-1,unknown,0,no
36,186,3,cellular,12,no,187,secondary,yes,employed,no,married,may,-1,unknown,0,no
40,129,3,cellular,12,no,464,primary,yes,employed,no,married,may,-1,unknown,0,no
51,2499,5,cellular,12,no,98,primary,yes,employed,no,single,may,-1,unknown,0,no
36,74,2,cellular,12,no,198,secondary,yes,employed,yes,single,may,-1,unknown,0,no
38,947,2,cellular,12,no,361,primary,yes,employed,no,single,may,-1,unknown,0,no
28,159,2,telephone,12,no,345,secondary,yes,employed,no,single,may,-1,unknown,0,no
38,481,5,telephone,12,no,114,primary,yes,employed,no,married,may,-1,unknown,0,no
34,373,2,cellular,12,no,481,primary,yes,employed,no,married,may,-1,unknown,0,no
32,465,2,cellular,12,no,210,secondary,yes,employed,no,married,may,-1,unknown,0,no
59,145,2,telephone,12,no,556,secondary,yes,employed,no,married,may,287,success,13,yes
37,64,4,cellular,12,no,239,secondary,yes,employed,no,married,may,278,other,2,no
31,2592,2,cellular,12,no,349,tertiary,no,employed,no,single,may,174,failure,1,no
45,677,3,cellular,12,no,253,tertiary,yes,employed,no,married,may,334,failure,2,no
43,245,4,cellular,12,no,112,unknown,yes,employed,yes,married,may,369,other,2,no
37,1193,2,cellular,12,no,396,secondary,no,employed,no,married,may,-1,unknown,0,no
46,984,4,cellular,12,no,181,secondary,yes,employed,no,divorced,may,369,failure,5,no
55,167,3,cellular,12,no,178,secondary,yes,employed,no,married,may,357,failure,7,no
39,5092,2,cellular,12,no,206,secondary,yes,employed,no,married,may,329,failure,6,no
44,492,2,cellular,12,no,209,secondary,no,employed,yes,single,may,351,other,3,no
36,356,4,cellular,12,no,692,primary,yes,employed,yes,married,may,172,other,4,no
52,411,3,telephone,12,no,210,secondary,yes,employed,no,married,may,-1,unknown,0,no
58,1153,6,telephone,12,no,206,primary,yes,employed,yes,married,may,337,failure,6,no
52,752,4,telephone,12,no,339,primary,yes,unemployed,no,married,may,347,failure,2,no
38,1556,3,cellular,12,no,191,secondary,yes,employed,no,married,may,-1,unknown,0,no
34,634,3,cellular,12,no,737,secondary,no,employed,yes,married,may,-1,unknown,0,yes
43,555,2,cellular,12,no,175,primary,yes,employed,no,married,may,369,failure,2,no
29,161,5,cellular,12,no,286,secondary,yes,employed,yes,divorced,may,-1,unknown,0,no
36,590,3,cellular,12,no,170,secondary,yes,employed,no,single,may,-1,unknown,0,no
38,5733,8,cellular,12,no,173,secondary,yes,employed,no,divorced,may,278,failure,4,no
49,271,2,cellular,12,no,541,secondary,yes,employed,yes,married,may,330,other,2,no
60,193,2,telephone,12,no,89,primary,yes,employed,no,married,may,-1,unknown,0,no
48,201,3,cellular,12,no,242,secondary,yes,employed,no,divorced,may,371,failure,2,no
25,53,6,cellular,12,no,213,secondary,yes,employed,no,single,may,-1,unknown,0,no
25,14657,3,cellular,12,no,194,secondary,yes,unemployed,no,single,may,-1,unknown,0,no
44,469,2,cellular,12,no,158,secondary,yes,employed,yes,single,may,-1,unknown,0,no
60,-247,2,telephone,12,no,472,secondary,yes,employed,no,married,may,351,failure,1,no
40,2495,2,cellular,12,no,135,primary,yes,employed,no,married,may,354,other,3,no
34,840,3,cellular,12,no,275,secondary,yes,employed,no,married,may,-1,unknown,0,no
35,-184,2,telephone,12,no,155,secondary,yes,employed,no,married,may,-1,unknown,0,no
31,295,6,cellular,12,no,235,primary,yes,employed,no,married,may,-1,unknown,0,no
41,0,4,telephone,12,no,125,secondary,yes,employed,yes,married,may,-1,unknown,0,no
46,1583,5,telephone,12,no,175,secondary,yes,employed,no,married,may,278,failure,7,no
52,1141,5,cellular,12,no,22,primary,yes,employed,no,married,may,-1,unknown,0,no
45,23,4,cellular,12,no,134,unknown,yes,employed,no,married,may,-1,unknown,0,no
37,807,3,cellular,12,no,807,secondary,yes,employed,no,married,may,172,failure,4,no
33,422,2,cellular,12,no,235,secondary,yes,employed,no,single,may,361,failure,2,no
39,631,2,cellular,12,no,57,secondary,yes,employed,no,single,may,344,other,8,no
53,28,4,cellular,12,no,673,secondary,yes,employed,yes,divorced,may,-1,unknown,0,no
43,-70,2,cellular,12,no,124,primary,yes,unemployed,no,divorced,may,-1,unknown,0,no
43,483,3,cellular,12,no,225,primary,yes,employed,no,married,may,-1,unknown,0,no
43,250,5,cellular,12,no,144,primary,yes,employed,no,married,may,342,failure,16,no
37,1436,2,cellular,12,no,177,tertiary,yes,employed,no,single,may,-1,unknown,0,no
38,12130,2,cellular,12,no,455,primary,yes,employed,no,single,may,328,failure,13,no
31,616,3,telephone,12,no,185,secondary,yes,employed,no,single,may,-1,unknown,0,no
40,949,3,cellular,12,no,285,secondary,yes,employed,no,married,may,287,failure,8,no
42,159,3,telephone,12,no,295,primary,yes,employed,no,married,may,-1,unknown,0,no
38,1455,2,telephone,12,no,101,primary,yes,employed,no,married,may,356,failure,2,no
34,1309,2,cellular,12,no,456,primary,yes,employed,no,married,may,364,failure,1,no
39,0,4,telephone,12,no,256,secondary,no,employed,no,married,may,-1,unknown,0,no
58,26,4,cellular,12,no,600,primary,yes,employed,no,single,may,-1,unknown,0,no
40,332,2,cellular,12,no,339,primary,yes,employed,no,married,may,369,failure,3,no
37,135,3,cellular,12,no,268,secondary,yes,employed,no,married,may,-1,unknown,0,no
43,359,3,telephone,12,no,899,tertiary,yes,employed,no,single,may,-1,unknown,0,no
46,2381,3,telephone,12,no,220,secondary,yes,employed,no,married,may,363,other,1,no
40,56,3,cellular,12,no,700,secondary,yes,employed,no,married,may,-1,unknown,0,no
44,199,7,cellular,12,no,150,secondary,yes,employed,no,married,may,-1,unknown,0,no
32,933,4,cellular,12,no,147,tertiary,yes,employed,no,single,may,307,failure,1,no
43,1158,6,telephone,12,no,236,tertiary,yes,employed,no,married,may,342,other,1,no
40,1397,2,telephone,12,no,58,primary,yes,employed,no,married,may,334,failure,1,no
46,404,7,telephone,12,no,1388,secondary,yes,employed,no,married,may,347,failure,2,no
38,0,5,cellular,13,no,57,secondary,yes,employed,no,married,may,349,other,1,no
36,578,2,cellular,13,no,130,primary,yes,employed,no,married,may,-1,unknown,0,no
28,100,5,cellular,13,no,70,secondary,yes,employed,no,single,may,-1,unknown,0,no
42,402,7,cellular,13,no,31,primary,no,employed,no,married,may,330,failure,17,no
41,1356,2,cellular,13,no,50,primary,yes,employed,no,married,may,-1,unknown,0,no
33,331,3,cellular,13,no,94,tertiary,yes,employed,no,married,may,-1,unknown,0,no
35,399,2,cellular,13,no,496,secondary,yes,employed,no,single,may,345,failure,3,yes
36,1089,5,telephone,13,no,83,secondary,yes,employed,no,divorced,may,175,other,4,no
